id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
19219,0.8980774196331999,0.0003915509486006311,0.00131665794883705,1.049271824488274e-05,0.005570634801513786,0.12775828177765106,0.36793915496755847
19220,0.6295178814440384,0.0073321619015514075,0.004751778228550859,2.526886100639482e-05,0.36834317922466286,0.15079223354333623,0.3074677576842155
19221,0.0061909273156243025,0.015586803160441023,0.043947960476998046,5.048778512074188e-05,0.006002274125123766,0.23391499692878867,0.43990656793817556
19222,0.3306618616540665,0.0005640158890344107,0.00011072458577093025,9.641624060099485e-05,0.006106595123588654,0.37251394523692677,0.35304524740388576
19223,0.010116645574629598,0.0002940202166005263,0.00018676055093075027,0.00041711633993480083,0.008901216925414145,0.627060809762919,0.4124164359120043
19224,0.24071546160800303,0.1129302591019008,0.0005512541612040831,1.7629960242085326e-05,0.01360041672870409,0.13436593946139774,0.4264995663251347
19225,0.7000437473162067,0.0006829441177224623,0.001354306380528362,2.8341450910938178e-05,0.06095825812667574,0.08879320482893814,0.5982789471497093
19226,0.03360316627008378,0.14701165841238514,0.001428815640775805,0.00017302292413813963,0.03686547660571228,0.24518279505724302,0.3930807013685165
19227,0.0036429355911101816,0.5505939875581087,0.17332662803015325,0.0002445692692426147,0.005022603527344329,0.14762175220315105,0.2722181435820346
19228,0.7804091839547693,0.0019115119419780744,0.00012748045178606444,1.0255511979577991e-05,0.0003776521194151117,0.2486438195820058,0.526898175051282
19229,0.0030432497537144117,0.023379904788314206,0.00027551038084258015,0.0005862862681566064,0.044986013569938206,0.2951903200175946,0.4099585351533285
19230,0.0004653509465585865,0.00020649283947600102,0.9629914699415529,1.8360412829264023e-05,0.0001704984485403839,0.0009384379734308701,0.05537751592606866
19231,0.0004326447275343142,0.00019497765597789327,0.9740581898835086,1.8360412829264023e-05,0.00010827896795386282,0.0008962661370870795,0.04292994587222358
19232,0.3051011388823057,0.0026183648504144643,0.0001587053082602879,1.0271659047596062e-05,0.05218039828741532,0.1391645364687011,0.7134841795592565
19233,0.004247729326319771,0.005586894092661674,0.00019259591400398003,0.0012292553257421614,0.010248646520471957,0.4386512855720696,0.44115198180606296
19234,0.002173890948516981,0.003739728306394306,0.00030448789513312673,0.0001548565924503223,0.006980475331754722,0.5296753579552086,0.5056760452718623
19235,0.13243877613912453,0.002755119525075611,0.00036976153816387194,5.2151889087038335e-05,0.0011722588113850206,0.5794715391023985,0.1705725076055546
19236,0.056473498946823755,0.008479149997335836,0.03683818497713087,1.690741943220344e-05,0.14276109543196666,0.20796974272310742,0.3922478155903891
19237,0.24379875844232657,0.00042714897025914345,9.49211637068437e-05,0.00013333094703314133,0.001915457450559074,0.521561230271553,0.24617406976001321
19238,0.002612844572025963,0.588692347630229,0.00038812527197413865,0.00019851688998923965,0.004307640855082493,0.3454651694576433,0.38660853854187593
19239,0.0002819661879670044,0.0001631534543648127,0.9307891837941105,1.6203989814541047e-05,0.000143095953054849,0.000978949717739734,0.07278500131027073
19240,0.504505225235126,0.0007021983294307575,0.0003650240884601526,0.0001782441719996888,0.02905169222494184,0.19665422264064475,0.6153015037621222
19241,0.00429190735513492,0.0006911912826859543,0.000781891425774107,3.072272622698511e-05,0.012129963272829078,0.46425697735747884,0.45824548045267555
19242,0.0023029507505786294,0.000144362074400243,0.973562418458933,1.7116086051479297e-05,0.0003580717344823455,0.0006637674133027169,0.07085174347130936
19243,0.06543954115021192,0.7498939106093525,0.0002673821632365518,3.2831437104146245e-05,0.0021639518028498776,0.3416574827063735,0.2722632279056322
19244,0.00038723693983408686,0.00015818136297309358,0.9162886550120705,1.573369515072289e-05,0.00014006271108605559,0.000910191889292546,0.04830268982347927
19245,0.6270456360904374,0.007392176959896774,0.000325989220929282,1.4391590060968368e-05,0.011730801474924814,0.1586911507348409,0.645456114940857
19246,0.7188865090912271,0.010519161991357665,0.001413358271412866,3.2462671985202e-05,0.021597773595280367,0.11550842002376815,0.38182373601037184
19247,0.018496216353521742,0.13425831205432373,0.005987526574050227,4.231523587480209e-05,0.007874114868156791,0.27587667082634104,0.3484236795191243
19248,0.00064713362692307,0.0013884210029528733,0.8695620075970566,2.9878104016345305e-05,0.00021207452755819266,0.006655172681460782,0.10755355316280765
19249,0.047576423868835975,0.0012428732526197411,0.0001897007735393973,1.608056458010721e-05,0.0007105375206655848,0.5689935651595487,0.39468640104433805
19250,0.004577108375040621,0.0006453132968940995,0.0008015632573020615,0.9652444680864213,0.0167309100824677,0.024440876501346246,0.31431947930171594
19251,0.19656077971018224,0.000722031718961104,0.00014119210216975586,0.00031154737355407365,0.003282038107670693,0.6781047095476798,0.2887080592632832
19252,0.03907399750232938,0.16432693897021244,0.00017608675693210526,4.48052420147593e-05,0.0020886111331763586,0.439355646039892,0.2417722390091507
19253,0.02524886275570801,0.0003643696644402054,0.5250548905404557,0.0002014568838988013,0.0007993938353547881,0.09178058452312327,0.31080531973150993
19254,0.003805910119566736,0.024411335919730274,0.0004861946594736726,0.00023210823210889463,0.009418484174239,0.31886146842654367,0.5696239718333382
19255,0.6264829436734776,0.0001583900144062387,0.0004988396801978783,2.116042688195608e-05,0.0032679180473095273,0.1685126142038866,0.49282892541237755
19256,0.01933271311619309,0.840940135077318,0.00010871768956548453,3.845274884699053e-05,0.002892931772335142,0.11347009537329092,0.25872044225304675
19257,0.3209103136737482,0.0118652889157179,0.008697296088803347,0.00017525431199769213,0.22818910706783668,0.2877982055115975,0.38728747982416534
19258,0.7613305651331426,0.0027757020489686266,0.00011868038483450868,9.737971224468557e-06,0.0006363600678243213,0.15350156808048296,0.4879640774632857
19259,0.0003376891892415353,0.00013797951960426265,0.9647837886482261,1.8360412829264023e-05,0.00015480646360198147,0.0009439642183439958,0.03491141650906452
19260,0.0880518350728145,0.05526417847358592,0.00043106511803157064,2.380789534755409e-05,0.024287051043252676,0.2925320979390556,0.44946022637119154
19261,0.422963839632061,0.0005323156961722632,0.4391805805798399,2.1625180028159437e-05,0.005613441112497785,0.02319905473440032,0.3363674705436714
19262,0.5391067211209389,0.009768327335832964,0.00041381890022092004,1.4946006716989482e-05,0.03999488706747537,0.2652081283158547,0.32178525432675176
19263,0.3393689781641959,0.0020123316853391964,0.00012908568759733638,0.00013739609232321388,0.0030943042249142955,0.40332871602769255,0.379044606236459
19264,0.02464650756156286,0.0007439773462388821,0.0002441765789981798,4.4378911189645784e-05,0.002611302410171705,0.639015226219402,0.3460413306068572
