id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
19219,0.5112609204080271,0.0008552740914838914,0.0018563593614603616,2.4724527e-06,0.002576925,0.10676601565264741,0.26190002982752514
19220,0.3995546627762988,0.008694027925217996,0.004482921006158842,1.5319166e-06,0.022202518,0.2850044085019339,0.3248395112159847
19221,0.0022014096120367825,0.01383074067692848,0.01966061288485448,1.5351341e-05,0.00033679497,0.335344217302861,0.39121422631039676
19222,0.13885728670593242,0.00034942707465668863,0.0002039994864561142,1.0760116e-05,0.001379268,0.44618166729171477,0.3985980694044666
19223,0.00128660906688771,0.00041130889555081275,0.00032999576360490834,0.00017227759,0.00079992815,0.6185880583813064,0.43008401758213594
19224,0.045677774883711296,0.07071287683338884,0.0008913820556738878,1.6402886e-06,0.013950547,0.11685433281807718,0.34380786069765695
19225,0.25402370013796277,0.0006281581066508967,0.0006502515576004066,1.8882391e-06,0.0015380679,0.05111477533975851,0.596191208916744
19226,0.019809318487590603,0.19366927088226019,0.0019460653084346856,0.00010253434,0.0074274624,0.22285143217285752,0.42859581120216894
19227,0.0012261842952687395,0.4827951802524179,0.2050829470981727,5.2207542e-05,0.0001562287,0.17850548917922004,0.33218835261885565
19228,0.29131909609144935,0.007640311607000526,0.0001641073536347027,2.1039627e-06,0.000145303,0.2086321425777424,0.460553725494917
19229,0.0005869200034672137,0.00935611392805755,0.00017899891594377114,9.152812e-05,0.01736056,0.3339057223387809,0.4653368575947234
19230,0.00013818050766558265,0.0002565115323893547,0.9543525127250546,4.3994764e-06,4.74272e-06,0.0012959633145567344,0.06277401317419304
19231,0.00013818050766558265,0.0002571637241354669,0.9667704193954254,2.7929398e-06,2.9476566e-06,0.001098010725482151,0.04421954351565843
19232,0.053093822278468865,0.0020835328275320077,0.00017084672738517355,1.2120021e-06,0.0017313285,0.20005760070930118,0.6613604027972481
19233,0.0013753480272712467,0.008865059359242335,0.0001980328024672892,3.0542746e-05,0.0022125978,0.4492446930476835,0.3392756462096364
19234,0.0006663647148736542,0.00977432377276101,0.00018692263498096514,4.4989345e-05,0.0012901064,0.5287038253278783,0.4288548191909083
19235,0.018282528934359995,0.0017520984369984178,0.0003523563628270529,3.4529316e-05,0.00012396267,0.5622028550117005,0.20586818314582472
19236,0.04406367909450839,0.013584205909690882,0.0286372308025004,1.2242847e-05,0.050874148,0.1803455610266819,0.4386470666389775
19237,0.0738114384293283,0.00038241126444935617,0.00014583441161009135,4.9040347e-05,0.00011118772,0.6105321908264961,0.2698812663325837
19238,0.0004744691336123046,0.5712671166970408,0.00031113500513281603,2.3273599e-06,0.00034060937,0.2964255921711964,0.32534792105919963
