id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
19219,0.35175,2.0663918e-05,0.00019032638,2.4724527e-06,0.002576925,0.09696698,0.20977741
19220,0.24347267,0.00082253764,0.00016757283,1.5319166e-06,0.022202518,0.18778373,0.4392523
19221,0.000239516,0.00431519,0.015312838,1.5351341e-05,0.00033679497,0.2751944,0.35439083
19222,0.09129923,5.2745047e-05,1.5212279e-05,1.0760116e-05,0.001379268,0.5588616,0.2888022
19223,0.00037028454,2.43399e-05,2.7764621e-05,0.00017227759,0.00079992815,0.6371065,0.56429183
19224,0.09290382,0.062647864,7.539977e-05,1.6402886e-06,0.013950547,0.4709762,0.4702166
19225,0.20057076,0.0006854299,7.789881e-05,1.8882391e-06,0.0015380679,0.029198674,0.69790804
19226,0.0020669065,0.12095689,0.00026939617,0.00010253434,0.0074274624,0.17838822,0.34510207
19227,1.8194372e-05,0.46134833,0.04633194,5.2207542e-05,0.0001562287,0.055866368,0.1285997
19228,0.14191459,0.001173208,1.2031417e-05,2.1039627e-06,0.000145303,0.097080134,0.4968942
19229,0.00012000778,0.004407112,8.136759e-06,9.152812e-05,0.01736056,0.51419425,0.53757507
19230,3.415339e-05,2.4672054e-05,0.9627039,4.3994764e-06,4.74272e-06,0.00015764147,0.021541538
19231,2.1898955e-05,1.0165556e-05,0.9908173,2.7929398e-06,2.9476566e-06,0.00019032601,0.023956928
19232,0.016602643,4.820201e-05,8.1359285e-06,1.2120021e-06,0.0017313285,0.22753087,0.92412174
19233,4.7839876e-05,0.00053249317,4.0147414e-05,3.0542746e-05,0.0022125978,0.40627402,0.37648654
19234,5.0347364e-05,0.010478683,9.551474e-06,4.4989345e-05,0.0012901064,0.4308562,0.47318357
19235,0.004593619,0.00025372277,5.0177827e-05,3.4529316e-05,0.00012396267,0.6711062,0.14040838
19236,0.03448435,0.00088044174,0.043456648,1.2242847e-05,0.050874148,0.53408396,0.54503685
19237,0.12797154,8.700125e-06,6.55308e-06,4.9040347e-05,0.00011118772,0.6036046,0.37201712
19238,9.948036e-06,0.15106294,8.6278786e-05,2.3273599e-06,0.00034060937,0.31331795,0.40740967
19239,1.6487165e-05,1.2407259e-05,0.94663113,6.5637505e-06,5.5704077e-06,0.0003359096,0.05909809
19240,0.09463386,0.00014220225,3.6053498e-05,4.3512164e-06,0.0013875833,0.10764257,0.6406866
19241,0.00043432318,0.00027045517,0.0005426927,6.692968e-05,0.00031998847,0.3511247,0.44316086
