id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
19219,0.6442045762315824,0.0008876406212267388,0.001656121923714669,4.90086008580734e-06,0.0028105402154885066,0.16807327748167095,0.3533810771496509
19220,0.29782021130306074,0.005726019749784372,0.005340421992104145,1.2064921417018877e-05,0.08450433495066352,0.16022369207140144,0.3357181109824084
19221,0.0015417428397338938,0.015337245346027074,0.05374133665940726,4.5914877347580085e-05,0.0032879918021473105,0.296465348575626,0.49488288325662566
19222,0.14599824712040754,0.0007784621228476734,0.00014334286844620286,4.63946758991093e-05,0.0033063714427509663,0.3994133710912152,0.40173842745693455
19223,0.0010391265693659335,0.000524067841044377,0.00017432746956110517,0.00016967424142805596,0.0035512829200846432,0.6518953886880138,0.3619149491002768
19224,0.05372064074526,0.21111141000087993,0.0007134114890608055,8.450019377192004e-06,0.003262325137388777,0.13978245916592816,0.43404716688486344
19225,0.2973287682153031,0.001168634180018769,0.002027464653335766,5.864243960735533e-06,0.011063288892990516,0.0775898875677213,0.5948564930363589
19226,0.004642894978618788,0.12413418759879585,0.001083287874093315,0.0002475522406643015,0.015644588827227846,0.23790369476290393,0.43332433027327777
19227,0.00021928976819726224,0.6434040930664205,0.1471037641450685,4.395783034883903e-05,0.0015560828987169384,0.17268622666227554,0.2491710940524902
19228,0.2329319084452579,0.004566553145403776,0.00019034786663716142,7.339048087183921e-06,0.0001627551388373904,0.1711358674351103,0.5053017860199314
19229,0.0008904385500079156,0.016280182503939426,0.00018909147368531982,0.0004091234145906872,0.006780109806622523,0.28142997789290797,0.5279195461620051
19230,0.00014500110876701928,0.0001646773445806367,0.9697081554877203,6.0087711071764855e-06,6.612117570724075e-05,0.0007580628915326019,0.04394389188833618
19231,0.00014500110876701928,0.00018002808787654162,0.9815335725105769,6.0087711071764855e-06,6.533173708029482e-05,0.0008693246371868311,0.04466883438759311
19232,0.07624616652509555,0.0013368627597685047,0.00027928183724688617,5.748275464166913e-06,0.010633402095884039,0.14522351856255342,0.6592122021069096
19233,0.0006718013889286165,0.004185223307756582,0.00022060813981402924,0.0010025984919439202,0.0037111859970818716,0.39864513632072385,0.4532441882333937
