id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
19219,0.967413487809989,4.219121560512165e-06,4.6407522741594705e-05,1.6804120626438206e-06,1.946414477360163e-06,0.09336637320967205,0.1357881828316996
19220,0.2203968144621861,4.0274534754115244e-05,1.2793083026607986e-05,1.6795083057730301e-06,0.00011319550030991218,0.0011865310720843847,0.3886400935669204
19221,1.0396455312788757e-05,6.108286373792636e-06,0.0001772380919173457,3.939038452849025e-06,0.0002616572638876389,0.14079644823438503,0.8466201263556848
19222,0.0011798505034139653,4.33590211729693e-06,1.3142386965284183e-05,1.6780425124145419e-06,8.448703569367244e-06,0.44395801816975117,0.5556390858676212
19223,1.571458768411352e-05,5.526348546674932e-06,1.3691885949296564e-05,1.6762822594608004e-06,1.7810938268729333e-06,0.38533040414879066,0.14896074937442175
19224,6.975529658501071e-05,0.998667489851502,2.518867156869641e-05,1.6802874521238013e-06,1.971400971995382e-06,0.00713890138322353,0.0604715645557192
19225,0.16563149051439274,2.944545676604072e-05,1.0347499059883662e-05,1.6804778713296018e-06,1.4226327286915279e-05,0.00806524256709503,0.6317120938433919
19226,1.850019557021565e-05,0.00013962509039963474,1.817515831667925e-05,1.6794642526901858e-06,6.51062482334984e-05,0.0941087947077515,0.8592594406130217
19227,5.116346881453934e-06,0.057746349900476376,0.03576748197804735,1.6804844144931414e-06,1.3509043722284397e-06,0.0019024547077170896,0.09901641002552757
19228,0.026452130874492143,9.618761646808013e-06,0.00013223573799490932,1.6804499214512521e-06,1.3905695220889565e-06,0.025908419258907293,0.31028866455398113
19229,6.586188182395519e-06,0.00014361815796822667,1.6495805942516636e-05,1.6654861495849966e-06,3.0729056859350477e-06,0.27184956832505197,0.29770417311951836
19230,5.352118245476394e-06,9.08264927283926e-06,0.9999481568651678,1.6804886872572242e-06,1.2817561075132895e-06,0.00010095388102868877,0.0004104113323032503
19231,6.255844087518657e-06,4.531153152407153e-06,0.9996837313275184,1.6804873052487734e-06,1.259025309537647e-06,0.00011607360798772627,0.0025837253678533422
19232,0.0014411242130835424,0.009840272266749295,8.942410944786457e-06,1.680310380532802e-06,5.4469480182663525e-05,0.02814682600091154,0.3287505263713045
19233,2.7746553867015438e-05,2.895747743286382e-05,9.417762633361735e-06,0.00014987529187204164,3.177523635200748e-06,0.10858249779515422,0.047431696173748615
